customer_id;ticket_id;x;y;picking;x_y_date_time
c8;t11256882;29;20;0;2023-11-02 14:42:00
c8;t11256882;29;19;0;2023-11-02 14:42:01
c8;t11256882;30;19;0;2023-11-02 14:42:02
c8;t11256882;31;19;0;2023-11-02 14:42:03
c8;t11256882;32;19;0;2023-11-02 14:42:04
c8;t11256882;33;19;1;2023-11-02 14:42:05
c8;t11256882;33;19;1;2023-11-02 14:42:06
c8;t11256882;33;19;1;2023-11-02 14:42:07
c8;t11256882;33;19;1;2023-11-02 14:42:08
c8;t11256882;33;19;1;2023-11-02 14:42:09
c8;t11256882;33;19;1;2023-11-02 14:42:10
c8;t11256882;33;19;1;2023-11-02 14:42:11
c8;t11256882;33;19;1;2023-11-02 14:42:12
c8;t11256882;33;19;1;2023-11-02 14:42:13
c8;t11256882;33;19;1;2023-11-02 14:42:14
c8;t11256882;33;19;1;2023-11-02 14:42:15
c8;t11256882;33;19;1;2023-11-02 14:42:16
c8;t11256882;33;19;1;2023-11-02 14:42:17
c8;t11256882;33;19;1;2023-11-02 14:42:18
c8;t11256882;33;19;1;2023-11-02 14:42:19
c8;t11256882;33;19;1;2023-11-02 14:42:20
c8;t11256882;33;19;1;2023-11-02 14:42:21
c8;t11256882;33;19;1;2023-11-02 14:42:22
c8;t11256882;33;19;1;2023-11-02 14:42:23
c8;t11256882;33;19;1;2023-11-02 14:42:24
c8;t11256882;33;19;1;2023-11-02 14:42:25
c8;t11256882;33;19;1;2023-11-02 14:42:26
c8;t11256882;33;19;1;2023-11-02 14:42:27
c8;t11256882;33;19;1;2023-11-02 14:42:28
c8;t11256882;33;19;1;2023-11-02 14:42:29
c8;t11256882;33;19;1;2023-11-02 14:42:30
c8;t11256882;33;19;1;2023-11-02 14:42:31
c8;t11256882;33;19;1;2023-11-02 14:42:32
c8;t11256882;33;19;1;2023-11-02 14:42:33
c8;t11256882;33;19;1;2023-11-02 14:42:34
c8;t11256882;33;19;1;2023-11-02 14:42:35
c8;t11256882;33;19;1;2023-11-02 14:42:36
c8;t11256882;33;19;1;2023-11-02 14:42:37
c8;t11256882;33;19;1;2023-11-02 14:42:38
c8;t11256882;33;19;1;2023-11-02 14:42:39
c8;t11256882;33;19;1;2023-11-02 14:42:40
c8;t11256882;33;19;1;2023-11-02 14:42:41
c8;t11256882;33;19;1;2023-11-02 14:42:42
c8;t11256882;33;19;1;2023-11-02 14:42:43
c8;t11256882;33;19;1;2023-11-02 14:42:44
c8;t11256882;33;19;1;2023-11-02 14:42:45
c8;t11256882;33;19;1;2023-11-02 14:42:46
c8;t11256882;33;19;1;2023-11-02 14:42:47
c8;t11256882;33;19;1;2023-11-02 14:42:48
c8;t11256882;33;19;1;2023-11-02 14:42:49
c8;t11256882;33;19;1;2023-11-02 14:42:50
c8;t11256882;33;19;1;2023-11-02 14:42:51
c8;t11256882;33;19;1;2023-11-02 14:42:52
c8;t11256882;33;19;1;2023-11-02 14:42:53
c8;t11256882;33;19;1;2023-11-02 14:42:54
c8;t11256882;33;19;1;2023-11-02 14:42:55
c8;t11256882;33;19;1;2023-11-02 14:42:56
c8;t11256882;33;19;1;2023-11-02 14:42:57
c8;t11256882;33;19;1;2023-11-02 14:42:58
c8;t11256882;33;19;1;2023-11-02 14:42:59
c8;t11256882;33;19;1;2023-11-02 14:43:00
c8;t11256882;33;19;1;2023-11-02 14:43:01
c8;t11256882;33;19;1;2023-11-02 14:43:02
c8;t11256882;33;19;1;2023-11-02 14:43:03
c8;t11256882;33;19;0;2023-11-02 14:43:04
c8;t11256882;33;18;0;2023-11-02 14:43:05
c8;t11256882;32;18;0;2023-11-02 14:43:06
c8;t11256882;31;18;0;2023-11-02 14:43:07
c8;t11256882;30;18;0;2023-11-02 14:43:08
c8;t11256882;29;18;0;2023-11-02 14:43:09
c8;t11256882;28;18;0;2023-11-02 14:43:10
c8;t11256882;27;18;0;2023-11-02 14:43:11
c8;t11256882;26;18;0;2023-11-02 14:43:12
c8;t11256882;25;18;0;2023-11-02 14:43:13
c8;t11256882;25;17;0;2023-11-02 14:43:14
c8;t11256882;25;16;0;2023-11-02 14:43:15
c8;t11256882;25;15;1;2023-11-02 14:43:16
c8;t11256882;25;15;1;2023-11-02 14:43:17
c8;t11256882;25;15;1;2023-11-02 14:43:18
c8;t11256882;25;15;1;2023-11-02 14:43:19
c8;t11256882;25;15;1;2023-11-02 14:43:20
c8;t11256882;25;15;1;2023-11-02 14:43:21
c8;t11256882;25;15;1;2023-11-02 14:43:22
c8;t11256882;25;15;1;2023-11-02 14:43:23
c8;t11256882;25;15;1;2023-11-02 14:43:24
c8;t11256882;25;15;1;2023-11-02 14:43:25
c8;t11256882;25;15;1;2023-11-02 14:43:26
c8;t11256882;25;15;1;2023-11-02 14:43:27
c8;t11256882;25;15;1;2023-11-02 14:43:28
c8;t11256882;25;15;1;2023-11-02 14:43:29
c8;t11256882;25;15;1;2023-11-02 14:43:30
c8;t11256882;25;15;1;2023-11-02 14:43:31
c8;t11256882;25;15;1;2023-11-02 14:43:32
c8;t11256882;25;15;1;2023-11-02 14:43:33
c8;t11256882;25;15;1;2023-11-02 14:43:34
c8;t11256882;25;15;1;2023-11-02 14:43:35
c8;t11256882;25;15;1;2023-11-02 14:43:36
c8;t11256882;25;15;1;2023-11-02 14:43:37
c8;t11256882;25;15;1;2023-11-02 14:43:38
c8;t11256882;25;15;1;2023-11-02 14:43:39
c8;t11256882;25;15;1;2023-11-02 14:43:40
c8;t11256882;25;15;1;2023-11-02 14:43:41
c8;t11256882;25;15;1;2023-11-02 14:43:42
c8;t11256882;25;15;1;2023-11-02 14:43:43
c8;t11256882;25;15;1;2023-11-02 14:43:44
c8;t11256882;25;15;1;2023-11-02 14:43:45
c8;t11256882;25;15;1;2023-11-02 14:43:46
c8;t11256882;25;15;1;2023-11-02 14:43:47
c8;t11256882;25;15;1;2023-11-02 14:43:48
c8;t11256882;25;15;1;2023-11-02 14:43:49
c8;t11256882;25;15;1;2023-11-02 14:43:50
c8;t11256882;25;15;1;2023-11-02 14:43:51
c8;t11256882;25;15;1;2023-11-02 14:43:52
c8;t11256882;25;15;1;2023-11-02 14:43:53
c8;t11256882;25;15;1;2023-11-02 14:43:54
c8;t11256882;25;15;1;2023-11-02 14:43:55
c8;t11256882;25;15;1;2023-11-02 14:43:56
c8;t11256882;25;15;1;2023-11-02 14:43:57
c8;t11256882;25;15;1;2023-11-02 14:43:58
c8;t11256882;25;15;1;2023-11-02 14:43:59
c8;t11256882;25;15;1;2023-11-02 14:44:00
c8;t11256882;25;15;0;2023-11-02 14:44:01
c8;t11256882;25;16;0;2023-11-02 14:44:02
c8;t11256882;25;17;0;2023-11-02 14:44:03
c8;t11256882;25;18;0;2023-11-02 14:44:04
c8;t11256882;25;19;0;2023-11-02 14:44:05
c8;t11256882;24;19;0;2023-11-02 14:44:06
c8;t11256882;23;19;0;2023-11-02 14:44:07
c8;t11256882;22;19;0;2023-11-02 14:44:08
c8;t11256882;21;19;0;2023-11-02 14:44:09
c8;t11256882;20;19;0;2023-11-02 14:44:10
c8;t11256882;19;19;0;2023-11-02 14:44:11
c8;t11256882;18;19;0;2023-11-02 14:44:12
c8;t11256882;17;19;0;2023-11-02 14:44:13
c8;t11256882;16;19;0;2023-11-02 14:44:14
c8;t11256882;15;19;1;2023-11-02 14:44:15
c8;t11256882;15;19;1;2023-11-02 14:44:16
c8;t11256882;15;19;1;2023-11-02 14:44:17
c8;t11256882;15;19;1;2023-11-02 14:44:18
c8;t11256882;15;19;1;2023-11-02 14:44:19
c8;t11256882;15;19;1;2023-11-02 14:44:20
c8;t11256882;15;19;1;2023-11-02 14:44:21
c8;t11256882;15;19;1;2023-11-02 14:44:22
c8;t11256882;15;19;1;2023-11-02 14:44:23
c8;t11256882;15;19;1;2023-11-02 14:44:24
c8;t11256882;15;19;1;2023-11-02 14:44:25
c8;t11256882;15;19;1;2023-11-02 14:44:26
c8;t11256882;15;19;1;2023-11-02 14:44:27
c8;t11256882;15;19;1;2023-11-02 14:44:28
c8;t11256882;15;19;1;2023-11-02 14:44:29
c8;t11256882;15;19;1;2023-11-02 14:44:30
c8;t11256882;15;19;1;2023-11-02 14:44:31
c8;t11256882;15;19;1;2023-11-02 14:44:32
c8;t11256882;15;19;1;2023-11-02 14:44:33
c8;t11256882;15;19;1;2023-11-02 14:44:34
c8;t11256882;15;19;1;2023-11-02 14:44:35
c8;t11256882;15;19;1;2023-11-02 14:44:36
c8;t11256882;15;19;1;2023-11-02 14:44:37
c8;t11256882;15;19;1;2023-11-02 14:44:38
c8;t11256882;15;19;1;2023-11-02 14:44:39
c8;t11256882;15;19;1;2023-11-02 14:44:40
c8;t11256882;15;19;1;2023-11-02 14:44:41
c8;t11256882;15;19;1;2023-11-02 14:44:42
c8;t11256882;15;19;1;2023-11-02 14:44:43
c8;t11256882;15;19;1;2023-11-02 14:44:44
c8;t11256882;15;19;1;2023-11-02 14:44:45
c8;t11256882;15;19;1;2023-11-02 14:44:46
c8;t11256882;15;19;1;2023-11-02 14:44:47
c8;t11256882;15;19;1;2023-11-02 14:44:48
c8;t11256882;15;19;1;2023-11-02 14:44:49
c8;t11256882;15;19;1;2023-11-02 14:44:50
c8;t11256882;15;19;1;2023-11-02 14:44:51
c8;t11256882;15;19;1;2023-11-02 14:44:52
c8;t11256882;15;19;1;2023-11-02 14:44:53
c8;t11256882;15;19;1;2023-11-02 14:44:54
c8;t11256882;15;19;1;2023-11-02 14:44:55
c8;t11256882;15;19;1;2023-11-02 14:44:56
c8;t11256882;15;19;1;2023-11-02 14:44:57
c8;t11256882;15;19;1;2023-11-02 14:44:58
c8;t11256882;15;19;1;2023-11-02 14:44:59
c8;t11256882;15;19;1;2023-11-02 14:45:00
c8;t11256882;15;19;1;2023-11-02 14:45:01
c8;t11256882;15;19;1;2023-11-02 14:45:02
c8;t11256882;15;19;1;2023-11-02 14:45:03
c8;t11256882;15;19;1;2023-11-02 14:45:04
c8;t11256882;15;19;1;2023-11-02 14:45:05
c8;t11256882;15;19;1;2023-11-02 14:45:06
c8;t11256882;15;19;1;2023-11-02 14:45:07
c8;t11256882;15;19;1;2023-11-02 14:45:08
c8;t11256882;15;19;1;2023-11-02 14:45:09
c8;t11256882;15;19;1;2023-11-02 14:45:10
c8;t11256882;15;19;1;2023-11-02 14:45:11
c8;t11256882;15;19;1;2023-11-02 14:45:12
c8;t11256882;15;19;1;2023-11-02 14:45:13
c8;t11256882;15;19;1;2023-11-02 14:45:14
c8;t11256882;15;19;1;2023-11-02 14:45:15
c8;t11256882;15;19;1;2023-11-02 14:45:16
c8;t11256882;15;19;1;2023-11-02 14:45:17
c8;t11256882;15;19;1;2023-11-02 14:45:18
c8;t11256882;15;19;1;2023-11-02 14:45:19
c8;t11256882;15;19;1;2023-11-02 14:45:20
c8;t11256882;15;19;1;2023-11-02 14:45:21
c8;t11256882;15;19;1;2023-11-02 14:45:22
c8;t11256882;15;19;1;2023-11-02 14:45:23
c8;t11256882;15;19;1;2023-11-02 14:45:24
c8;t11256882;15;19;1;2023-11-02 14:45:25
c8;t11256882;15;19;1;2023-11-02 14:45:26
c8;t11256882;15;19;1;2023-11-02 14:45:27
c8;t11256882;15;19;1;2023-11-02 14:45:28
c8;t11256882;15;19;1;2023-11-02 14:45:29
c8;t11256882;15;19;1;2023-11-02 14:45:30
