customer_id;ticket_id;x;y;picking;x_y_date_time
c45;t11256919;29;20;0;2023-11-02 20:11:00
c45;t11256919;29;20;0;2023-11-02 20:11:01
c45;t11256919;29;20;0;2023-11-02 20:11:02
c45;t11256919;29;19;0;2023-11-02 20:11:03
c45;t11256919;29;19;0;2023-11-02 20:11:04
c45;t11256919;29;19;0;2023-11-02 20:11:05
c45;t11256919;29;18;0;2023-11-02 20:11:06
c45;t11256919;29;18;0;2023-11-02 20:11:07
c45;t11256919;29;18;0;2023-11-02 20:11:08
c45;t11256919;29;17;0;2023-11-02 20:11:09
c45;t11256919;29;17;0;2023-11-02 20:11:10
c45;t11256919;29;17;0;2023-11-02 20:11:11
c45;t11256919;29;16;0;2023-11-02 20:11:12
c45;t11256919;29;16;0;2023-11-02 20:11:13
c45;t11256919;29;16;0;2023-11-02 20:11:14
c45;t11256919;30;16;0;2023-11-02 20:11:15
c45;t11256919;30;16;0;2023-11-02 20:11:16
c45;t11256919;30;16;0;2023-11-02 20:11:17
c45;t11256919;31;16;0;2023-11-02 20:11:18
c45;t11256919;31;16;0;2023-11-02 20:11:19
c45;t11256919;31;16;0;2023-11-02 20:11:20
c45;t11256919;32;16;1;2023-11-02 20:11:21
c45;t11256919;32;16;1;2023-11-02 20:11:22
c45;t11256919;32;16;1;2023-11-02 20:11:23
c45;t11256919;32;16;1;2023-11-02 20:11:24
c45;t11256919;32;16;1;2023-11-02 20:11:25
c45;t11256919;32;16;1;2023-11-02 20:11:26
c45;t11256919;32;16;1;2023-11-02 20:11:27
c45;t11256919;32;16;1;2023-11-02 20:11:28
c45;t11256919;32;16;1;2023-11-02 20:11:29
c45;t11256919;32;16;1;2023-11-02 20:11:30
c45;t11256919;32;16;1;2023-11-02 20:11:31
c45;t11256919;32;16;1;2023-11-02 20:11:32
c45;t11256919;32;16;1;2023-11-02 20:11:33
c45;t11256919;32;16;0;2023-11-02 20:11:34
c45;t11256919;32;16;0;2023-11-02 20:11:35
c45;t11256919;32;16;0;2023-11-02 20:11:36
c45;t11256919;33;16;0;2023-11-02 20:11:37
c45;t11256919;33;16;0;2023-11-02 20:11:38
c45;t11256919;33;16;0;2023-11-02 20:11:39
c45;t11256919;34;16;0;2023-11-02 20:11:40
c45;t11256919;34;16;0;2023-11-02 20:11:41
c45;t11256919;34;16;0;2023-11-02 20:11:42
c45;t11256919;35;16;1;2023-11-02 20:11:43
c45;t11256919;35;16;1;2023-11-02 20:11:44
c45;t11256919;35;16;1;2023-11-02 20:11:45
c45;t11256919;35;16;1;2023-11-02 20:11:46
