customer_id;ticket_id;x;y;picking;x_y_date_time
c85;t11256959;29;20;0;2023-11-02 15:43:00
c85;t11256959;29;20;0;2023-11-02 15:43:01
c85;t11256959;29;20;0;2023-11-02 15:43:02
c85;t11256959;29;20;0;2023-11-02 15:43:03
c85;t11256959;29;19;0;2023-11-02 15:43:04
c85;t11256959;29;19;0;2023-11-02 15:43:05
c85;t11256959;29;19;0;2023-11-02 15:43:06
c85;t11256959;29;19;0;2023-11-02 15:43:07
c85;t11256959;29;18;0;2023-11-02 15:43:08
c85;t11256959;29;18;0;2023-11-02 15:43:09
c85;t11256959;29;18;0;2023-11-02 15:43:10
c85;t11256959;29;18;0;2023-11-02 15:43:11
c85;t11256959;29;17;0;2023-11-02 15:43:12
c85;t11256959;29;17;0;2023-11-02 15:43:13
c85;t11256959;29;17;0;2023-11-02 15:43:14
c85;t11256959;29;17;0;2023-11-02 15:43:15
c85;t11256959;29;16;0;2023-11-02 15:43:16
c85;t11256959;29;16;0;2023-11-02 15:43:17
c85;t11256959;29;16;0;2023-11-02 15:43:18
c85;t11256959;29;16;0;2023-11-02 15:43:19
c85;t11256959;29;15;0;2023-11-02 15:43:20
c85;t11256959;29;15;0;2023-11-02 15:43:21
c85;t11256959;29;15;0;2023-11-02 15:43:22
c85;t11256959;29;15;0;2023-11-02 15:43:23
c85;t11256959;29;14;0;2023-11-02 15:43:24
c85;t11256959;29;14;0;2023-11-02 15:43:25
c85;t11256959;29;14;0;2023-11-02 15:43:26
c85;t11256959;29;14;0;2023-11-02 15:43:27
c85;t11256959;29;13;0;2023-11-02 15:43:28
c85;t11256959;29;13;0;2023-11-02 15:43:29
c85;t11256959;29;13;0;2023-11-02 15:43:30
c85;t11256959;29;13;0;2023-11-02 15:43:31
c85;t11256959;29;12;0;2023-11-02 15:43:32
c85;t11256959;29;12;0;2023-11-02 15:43:33
c85;t11256959;29;12;0;2023-11-02 15:43:34
c85;t11256959;29;12;0;2023-11-02 15:43:35
c85;t11256959;29;11;0;2023-11-02 15:43:36
c85;t11256959;29;11;0;2023-11-02 15:43:37
c85;t11256959;29;11;0;2023-11-02 15:43:38
c85;t11256959;29;11;0;2023-11-02 15:43:39
c85;t11256959;29;10;0;2023-11-02 15:43:40
c85;t11256959;29;10;0;2023-11-02 15:43:41
c85;t11256959;29;10;0;2023-11-02 15:43:42
c85;t11256959;29;10;0;2023-11-02 15:43:43
c85;t11256959;29;9;0;2023-11-02 15:43:44
c85;t11256959;29;9;0;2023-11-02 15:43:45
c85;t11256959;29;9;0;2023-11-02 15:43:46
c85;t11256959;29;9;0;2023-11-02 15:43:47
c85;t11256959;29;8;0;2023-11-02 15:43:48
c85;t11256959;29;8;0;2023-11-02 15:43:49
c85;t11256959;29;8;0;2023-11-02 15:43:50
c85;t11256959;29;8;0;2023-11-02 15:43:51
c85;t11256959;29;7;0;2023-11-02 15:43:52
c85;t11256959;29;7;0;2023-11-02 15:43:53
c85;t11256959;29;7;0;2023-11-02 15:43:54
c85;t11256959;29;7;0;2023-11-02 15:43:55
c85;t11256959;29;6;0;2023-11-02 15:43:56
c85;t11256959;29;6;0;2023-11-02 15:43:57
c85;t11256959;29;6;0;2023-11-02 15:43:58
c85;t11256959;29;6;0;2023-11-02 15:43:59
c85;t11256959;29;5;0;2023-11-02 15:44:00
c85;t11256959;29;5;0;2023-11-02 15:44:01
c85;t11256959;29;5;0;2023-11-02 15:44:02
c85;t11256959;29;5;0;2023-11-02 15:44:03
c85;t11256959;28;5;1;2023-11-02 15:44:04
c85;t11256959;28;5;1;2023-11-02 15:44:05
c85;t11256959;28;5;1;2023-11-02 15:44:06
c85;t11256959;28;5;1;2023-11-02 15:44:07
c85;t11256959;28;5;1;2023-11-02 15:44:08
c85;t11256959;28;5;1;2023-11-02 15:44:09
c85;t11256959;28;5;1;2023-11-02 15:44:10
c85;t11256959;28;5;1;2023-11-02 15:44:11
c85;t11256959;28;5;1;2023-11-02 15:44:12
c85;t11256959;28;5;1;2023-11-02 15:44:13
c85;t11256959;28;5;1;2023-11-02 15:44:14
c85;t11256959;28;5;1;2023-11-02 15:44:15
c85;t11256959;28;5;1;2023-11-02 15:44:16
c85;t11256959;28;5;1;2023-11-02 15:44:17
c85;t11256959;28;5;1;2023-11-02 15:44:18
c85;t11256959;28;5;1;2023-11-02 15:44:19
c85;t11256959;28;5;1;2023-11-02 15:44:20
c85;t11256959;28;5;1;2023-11-02 15:44:21
c85;t11256959;28;5;1;2023-11-02 15:44:22
c85;t11256959;28;5;1;2023-11-02 15:44:23
c85;t11256959;28;5;1;2023-11-02 15:44:24
c85;t11256959;28;5;1;2023-11-02 15:44:25
c85;t11256959;28;5;1;2023-11-02 15:44:26
c85;t11256959;28;5;1;2023-11-02 15:44:27
c85;t11256959;28;5;1;2023-11-02 15:44:28
c85;t11256959;28;5;1;2023-11-02 15:44:29
c85;t11256959;28;5;1;2023-11-02 15:44:30
c85;t11256959;28;5;1;2023-11-02 15:44:31
c85;t11256959;28;5;1;2023-11-02 15:44:32
c85;t11256959;28;5;1;2023-11-02 15:44:33
c85;t11256959;28;5;1;2023-11-02 15:44:34
c85;t11256959;28;5;1;2023-11-02 15:44:35
c85;t11256959;28;5;1;2023-11-02 15:44:36
c85;t11256959;28;5;0;2023-11-02 15:44:37
c85;t11256959;28;5;0;2023-11-02 15:44:38
c85;t11256959;28;5;0;2023-11-02 15:44:39
c85;t11256959;28;5;0;2023-11-02 15:44:40
c85;t11256959;28;6;0;2023-11-02 15:44:41
c85;t11256959;28;6;0;2023-11-02 15:44:42
c85;t11256959;28;6;0;2023-11-02 15:44:43
c85;t11256959;28;6;0;2023-11-02 15:44:44
c85;t11256959;29;6;0;2023-11-02 15:44:45
c85;t11256959;29;6;0;2023-11-02 15:44:46
c85;t11256959;29;6;0;2023-11-02 15:44:47
c85;t11256959;29;6;0;2023-11-02 15:44:48
c85;t11256959;30;6;0;2023-11-02 15:44:49
c85;t11256959;30;6;0;2023-11-02 15:44:50
c85;t11256959;30;6;0;2023-11-02 15:44:51
c85;t11256959;30;6;0;2023-11-02 15:44:52
c85;t11256959;31;6;0;2023-11-02 15:44:53
c85;t11256959;31;6;0;2023-11-02 15:44:54
c85;t11256959;31;6;0;2023-11-02 15:44:55
c85;t11256959;31;6;0;2023-11-02 15:44:56
c85;t11256959;32;6;0;2023-11-02 15:44:57
c85;t11256959;32;6;0;2023-11-02 15:44:58
c85;t11256959;32;6;0;2023-11-02 15:44:59
c85;t11256959;32;6;0;2023-11-02 15:45:00
c85;t11256959;33;6;0;2023-11-02 15:45:01
c85;t11256959;33;6;0;2023-11-02 15:45:02
c85;t11256959;33;6;0;2023-11-02 15:45:03
c85;t11256959;33;6;0;2023-11-02 15:45:04
c85;t11256959;34;6;1;2023-11-02 15:45:05
c85;t11256959;34;6;1;2023-11-02 15:45:06
c85;t11256959;34;6;1;2023-11-02 15:45:07
c85;t11256959;34;6;1;2023-11-02 15:45:08
c85;t11256959;34;6;1;2023-11-02 15:45:09
c85;t11256959;34;6;1;2023-11-02 15:45:10
c85;t11256959;34;6;1;2023-11-02 15:45:11
c85;t11256959;34;6;1;2023-11-02 15:45:12
c85;t11256959;34;6;1;2023-11-02 15:45:13
c85;t11256959;34;6;1;2023-11-02 15:45:14
c85;t11256959;34;6;1;2023-11-02 15:45:15
c85;t11256959;34;6;1;2023-11-02 15:45:16
c85;t11256959;34;6;1;2023-11-02 15:45:17
c85;t11256959;34;6;1;2023-11-02 15:45:18
c85;t11256959;34;6;1;2023-11-02 15:45:19
c85;t11256959;34;6;1;2023-11-02 15:45:20
c85;t11256959;34;6;1;2023-11-02 15:45:21
c85;t11256959;34;6;1;2023-11-02 15:45:22
c85;t11256959;34;6;1;2023-11-02 15:45:23
c85;t11256959;34;6;1;2023-11-02 15:45:24
c85;t11256959;34;6;1;2023-11-02 15:45:25
c85;t11256959;34;6;1;2023-11-02 15:45:26
c85;t11256959;34;6;1;2023-11-02 15:45:27
c85;t11256959;34;6;1;2023-11-02 15:45:28
c85;t11256959;34;6;1;2023-11-02 15:45:29
c85;t11256959;34;6;1;2023-11-02 15:45:30
c85;t11256959;34;6;1;2023-11-02 15:45:31
c85;t11256959;34;6;1;2023-11-02 15:45:32
c85;t11256959;34;6;1;2023-11-02 15:45:33
c85;t11256959;34;6;1;2023-11-02 15:45:34
c85;t11256959;34;6;1;2023-11-02 15:45:35
c85;t11256959;34;6;1;2023-11-02 15:45:36
c85;t11256959;34;6;1;2023-11-02 15:45:37
c85;t11256959;34;6;1;2023-11-02 15:45:38
c85;t11256959;34;6;1;2023-11-02 15:45:39
c85;t11256959;34;6;1;2023-11-02 15:45:40
c85;t11256959;34;6;1;2023-11-02 15:45:41
c85;t11256959;34;6;1;2023-11-02 15:45:42
c85;t11256959;34;6;1;2023-11-02 15:45:43
c85;t11256959;34;6;1;2023-11-02 15:45:44
c85;t11256959;34;6;1;2023-11-02 15:45:45
c85;t11256959;34;6;1;2023-11-02 15:45:46
c85;t11256959;34;6;1;2023-11-02 15:45:47
c85;t11256959;34;6;1;2023-11-02 15:45:48
c85;t11256959;34;6;1;2023-11-02 15:45:49
c85;t11256959;34;6;1;2023-11-02 15:45:50
c85;t11256959;34;6;1;2023-11-02 15:45:51
c85;t11256959;34;6;1;2023-11-02 15:45:52
c85;t11256959;34;6;1;2023-11-02 15:45:53
c85;t11256959;34;6;1;2023-11-02 15:45:54
c85;t11256959;34;6;1;2023-11-02 15:45:55
c85;t11256959;34;6;1;2023-11-02 15:45:56
c85;t11256959;34;6;1;2023-11-02 15:45:57
c85;t11256959;34;6;1;2023-11-02 15:45:58
c85;t11256959;34;6;1;2023-11-02 15:45:59
c85;t11256959;34;6;1;2023-11-02 15:46:00
c85;t11256959;34;6;1;2023-11-02 15:46:01
c85;t11256959;34;6;1;2023-11-02 15:46:02
c85;t11256959;34;6;1;2023-11-02 15:46:03
c85;t11256959;34;6;1;2023-11-02 15:46:04
c85;t11256959;34;6;1;2023-11-02 15:46:05
c85;t11256959;34;6;1;2023-11-02 15:46:06
c85;t11256959;34;6;1;2023-11-02 15:46:07
c85;t11256959;34;6;1;2023-11-02 15:46:08
c85;t11256959;34;6;1;2023-11-02 15:46:09
c85;t11256959;34;6;1;2023-11-02 15:46:10
c85;t11256959;34;6;1;2023-11-02 15:46:11
c85;t11256959;34;6;0;2023-11-02 15:46:12
c85;t11256959;34;6;0;2023-11-02 15:46:13
c85;t11256959;34;6;0;2023-11-02 15:46:14
c85;t11256959;34;6;0;2023-11-02 15:46:15
c85;t11256959;34;5;0;2023-11-02 15:46:16
c85;t11256959;34;5;0;2023-11-02 15:46:17
c85;t11256959;34;5;0;2023-11-02 15:46:18
c85;t11256959;34;5;0;2023-11-02 15:46:19
c85;t11256959;34;4;0;2023-11-02 15:46:20
c85;t11256959;34;4;0;2023-11-02 15:46:21
c85;t11256959;34;4;0;2023-11-02 15:46:22
c85;t11256959;34;4;0;2023-11-02 15:46:23
c85;t11256959;34;3;0;2023-11-02 15:46:24
c85;t11256959;34;3;0;2023-11-02 15:46:25
c85;t11256959;34;3;0;2023-11-02 15:46:26
