customer_id;ticket_id;x;y;picking;x_y_date_time
c21;t11256895;29;20;0;2023-11-02 17:41:00
c21;t11256895;29;20;0;2023-11-02 17:41:01
c21;t11256895;29;19;0;2023-11-02 17:41:02
c21;t11256895;29;19;0;2023-11-02 17:41:03
c21;t11256895;28;19;0;2023-11-02 17:41:04
c21;t11256895;28;19;0;2023-11-02 17:41:05
c21;t11256895;27;19;0;2023-11-02 17:41:06
c21;t11256895;27;19;0;2023-11-02 17:41:07
c21;t11256895;26;19;1;2023-11-02 17:41:08
c21;t11256895;26;19;1;2023-11-02 17:41:09
c21;t11256895;26;19;1;2023-11-02 17:41:10
c21;t11256895;26;19;1;2023-11-02 17:41:11
c21;t11256895;26;19;1;2023-11-02 17:41:12
c21;t11256895;26;19;1;2023-11-02 17:41:13
c21;t11256895;26;19;1;2023-11-02 17:41:14
c21;t11256895;26;19;1;2023-11-02 17:41:15
c21;t11256895;26;19;1;2023-11-02 17:41:16
c21;t11256895;26;19;1;2023-11-02 17:41:17
c21;t11256895;26;19;1;2023-11-02 17:41:18
c21;t11256895;26;19;1;2023-11-02 17:41:19
c21;t11256895;26;19;1;2023-11-02 17:41:20
c21;t11256895;26;19;1;2023-11-02 17:41:21
c21;t11256895;26;19;1;2023-11-02 17:41:22
c21;t11256895;26;19;1;2023-11-02 17:41:23
c21;t11256895;26;19;1;2023-11-02 17:41:24
c21;t11256895;26;19;1;2023-11-02 17:41:25
c21;t11256895;26;19;1;2023-11-02 17:41:26
c21;t11256895;26;19;1;2023-11-02 17:41:27
c21;t11256895;26;19;1;2023-11-02 17:41:28
c21;t11256895;26;19;1;2023-11-02 17:41:29
c21;t11256895;26;19;1;2023-11-02 17:41:30
c21;t11256895;26;19;1;2023-11-02 17:41:31
c21;t11256895;26;19;1;2023-11-02 17:41:32
c21;t11256895;26;19;1;2023-11-02 17:41:33
c21;t11256895;26;19;1;2023-11-02 17:41:34
c21;t11256895;26;19;1;2023-11-02 17:41:35
c21;t11256895;26;19;1;2023-11-02 17:41:36
c21;t11256895;26;19;1;2023-11-02 17:41:37
c21;t11256895;26;19;1;2023-11-02 17:41:38
c21;t11256895;26;19;1;2023-11-02 17:41:39
c21;t11256895;26;19;1;2023-11-02 17:41:40
c21;t11256895;26;19;1;2023-11-02 17:41:41
c21;t11256895;26;19;1;2023-11-02 17:41:42
c21;t11256895;26;19;1;2023-11-02 17:41:43
c21;t11256895;26;19;1;2023-11-02 17:41:44
c21;t11256895;26;19;1;2023-11-02 17:41:45
c21;t11256895;26;19;1;2023-11-02 17:41:46
c21;t11256895;26;19;1;2023-11-02 17:41:47
c21;t11256895;26;19;1;2023-11-02 17:41:48
c21;t11256895;26;19;1;2023-11-02 17:41:49
c21;t11256895;26;19;1;2023-11-02 17:41:50
c21;t11256895;26;19;1;2023-11-02 17:41:51
c21;t11256895;26;19;1;2023-11-02 17:41:52
c21;t11256895;26;19;1;2023-11-02 17:41:53
c21;t11256895;26;19;1;2023-11-02 17:41:54
c21;t11256895;26;19;1;2023-11-02 17:41:55
c21;t11256895;26;19;1;2023-11-02 17:41:56
c21;t11256895;26;19;1;2023-11-02 17:41:57
c21;t11256895;26;19;1;2023-11-02 17:41:58
c21;t11256895;26;19;1;2023-11-02 17:41:59
c21;t11256895;26;19;1;2023-11-02 17:42:00
c21;t11256895;26;19;1;2023-11-02 17:42:01
c21;t11256895;26;19;1;2023-11-02 17:42:02
c21;t11256895;26;19;1;2023-11-02 17:42:03
c21;t11256895;26;19;1;2023-11-02 17:42:04
c21;t11256895;26;19;1;2023-11-02 17:42:05
c21;t11256895;26;19;1;2023-11-02 17:42:06
c21;t11256895;26;19;1;2023-11-02 17:42:07
c21;t11256895;26;19;1;2023-11-02 17:42:08
c21;t11256895;26;19;1;2023-11-02 17:42:09
c21;t11256895;26;19;1;2023-11-02 17:42:10
c21;t11256895;26;19;1;2023-11-02 17:42:11
c21;t11256895;26;19;1;2023-11-02 17:42:12
c21;t11256895;26;19;1;2023-11-02 17:42:13
c21;t11256895;26;19;1;2023-11-02 17:42:14
c21;t11256895;26;19;1;2023-11-02 17:42:15
c21;t11256895;26;19;1;2023-11-02 17:42:16
c21;t11256895;26;19;1;2023-11-02 17:42:17
c21;t11256895;26;19;1;2023-11-02 17:42:18
c21;t11256895;26;19;1;2023-11-02 17:42:19
c21;t11256895;26;19;0;2023-11-02 17:42:20
c21;t11256895;26;19;0;2023-11-02 17:42:21
c21;t11256895;26;18;0;2023-11-02 17:42:22
c21;t11256895;26;18;0;2023-11-02 17:42:23
c21;t11256895;25;18;0;2023-11-02 17:42:24
c21;t11256895;25;18;0;2023-11-02 17:42:25
c21;t11256895;25;17;0;2023-11-02 17:42:26
c21;t11256895;25;17;0;2023-11-02 17:42:27
c21;t11256895;25;16;0;2023-11-02 17:42:28
c21;t11256895;25;16;0;2023-11-02 17:42:29
c21;t11256895;25;15;0;2023-11-02 17:42:30
c21;t11256895;25;15;0;2023-11-02 17:42:31
c21;t11256895;25;14;0;2023-11-02 17:42:32
c21;t11256895;25;14;0;2023-11-02 17:42:33
c21;t11256895;25;13;0;2023-11-02 17:42:34
c21;t11256895;25;13;0;2023-11-02 17:42:35
c21;t11256895;25;12;0;2023-11-02 17:42:36
c21;t11256895;25;12;0;2023-11-02 17:42:37
c21;t11256895;25;11;0;2023-11-02 17:42:38
c21;t11256895;25;11;0;2023-11-02 17:42:39
c21;t11256895;25;10;0;2023-11-02 17:42:40
c21;t11256895;25;10;0;2023-11-02 17:42:41
c21;t11256895;25;9;0;2023-11-02 17:42:42
c21;t11256895;25;9;0;2023-11-02 17:42:43
c21;t11256895;25;8;0;2023-11-02 17:42:44
c21;t11256895;25;8;0;2023-11-02 17:42:45
c21;t11256895;25;7;0;2023-11-02 17:42:46
c21;t11256895;25;7;0;2023-11-02 17:42:47
c21;t11256895;25;6;0;2023-11-02 17:42:48
c21;t11256895;25;6;0;2023-11-02 17:42:49
c21;t11256895;24;6;1;2023-11-02 17:42:50
c21;t11256895;24;6;1;2023-11-02 17:42:51
c21;t11256895;24;6;1;2023-11-02 17:42:52
c21;t11256895;24;6;1;2023-11-02 17:42:53
c21;t11256895;24;6;1;2023-11-02 17:42:54
c21;t11256895;24;6;1;2023-11-02 17:42:55
c21;t11256895;24;6;1;2023-11-02 17:42:56
c21;t11256895;24;6;1;2023-11-02 17:42:57
c21;t11256895;24;6;1;2023-11-02 17:42:58
c21;t11256895;24;6;1;2023-11-02 17:42:59
c21;t11256895;24;6;1;2023-11-02 17:43:00
c21;t11256895;24;6;1;2023-11-02 17:43:01
c21;t11256895;24;6;1;2023-11-02 17:43:02
c21;t11256895;24;6;1;2023-11-02 17:43:03
c21;t11256895;24;6;1;2023-11-02 17:43:04
c21;t11256895;24;6;1;2023-11-02 17:43:05
c21;t11256895;24;6;1;2023-11-02 17:43:06
c21;t11256895;24;6;1;2023-11-02 17:43:07
c21;t11256895;24;6;1;2023-11-02 17:43:08
c21;t11256895;24;6;1;2023-11-02 17:43:09
c21;t11256895;24;6;0;2023-11-02 17:43:10
c21;t11256895;24;6;0;2023-11-02 17:43:11
c21;t11256895;24;5;0;2023-11-02 17:43:12
c21;t11256895;24;5;0;2023-11-02 17:43:13
