customer_id;ticket_id;x;y;picking;x_y_date_time
c20;t11256894;29;20;0;2023-11-02 19:14:00
c20;t11256894;29;20;0;2023-11-02 19:14:01
c20;t11256894;29;20;0;2023-11-02 19:14:02
c20;t11256894;29;20;0;2023-11-02 19:14:03
c20;t11256894;29;19;0;2023-11-02 19:14:04
c20;t11256894;29;19;0;2023-11-02 19:14:05
c20;t11256894;29;19;0;2023-11-02 19:14:06
c20;t11256894;29;19;0;2023-11-02 19:14:07
c20;t11256894;29;18;0;2023-11-02 19:14:08
c20;t11256894;29;18;0;2023-11-02 19:14:09
c20;t11256894;29;18;0;2023-11-02 19:14:10
c20;t11256894;29;18;0;2023-11-02 19:14:11
c20;t11256894;29;17;0;2023-11-02 19:14:12
c20;t11256894;29;17;0;2023-11-02 19:14:13
c20;t11256894;29;17;0;2023-11-02 19:14:14
c20;t11256894;29;17;0;2023-11-02 19:14:15
c20;t11256894;29;16;0;2023-11-02 19:14:16
c20;t11256894;29;16;0;2023-11-02 19:14:17
c20;t11256894;29;16;0;2023-11-02 19:14:18
c20;t11256894;29;16;0;2023-11-02 19:14:19
c20;t11256894;29;15;0;2023-11-02 19:14:20
c20;t11256894;29;15;0;2023-11-02 19:14:21
c20;t11256894;29;15;0;2023-11-02 19:14:22
c20;t11256894;29;15;0;2023-11-02 19:14:23
c20;t11256894;29;14;0;2023-11-02 19:14:24
c20;t11256894;29;14;0;2023-11-02 19:14:25
c20;t11256894;29;14;0;2023-11-02 19:14:26
c20;t11256894;29;14;0;2023-11-02 19:14:27
c20;t11256894;29;13;0;2023-11-02 19:14:28
c20;t11256894;29;13;0;2023-11-02 19:14:29
c20;t11256894;29;13;0;2023-11-02 19:14:30
c20;t11256894;29;13;0;2023-11-02 19:14:31
c20;t11256894;29;12;0;2023-11-02 19:14:32
c20;t11256894;29;12;0;2023-11-02 19:14:33
c20;t11256894;29;12;0;2023-11-02 19:14:34
c20;t11256894;29;12;0;2023-11-02 19:14:35
c20;t11256894;29;11;0;2023-11-02 19:14:36
c20;t11256894;29;11;0;2023-11-02 19:14:37
c20;t11256894;29;11;0;2023-11-02 19:14:38
c20;t11256894;29;11;0;2023-11-02 19:14:39
c20;t11256894;30;11;0;2023-11-02 19:14:40
c20;t11256894;30;11;0;2023-11-02 19:14:41
c20;t11256894;30;11;0;2023-11-02 19:14:42
c20;t11256894;30;11;0;2023-11-02 19:14:43
c20;t11256894;31;11;0;2023-11-02 19:14:44
c20;t11256894;31;11;0;2023-11-02 19:14:45
c20;t11256894;31;11;0;2023-11-02 19:14:46
c20;t11256894;31;11;0;2023-11-02 19:14:47
c20;t11256894;32;11;1;2023-11-02 19:14:48
c20;t11256894;32;11;1;2023-11-02 19:14:49
c20;t11256894;32;11;1;2023-11-02 19:14:50
c20;t11256894;32;11;1;2023-11-02 19:14:51
c20;t11256894;32;11;1;2023-11-02 19:14:52
c20;t11256894;32;11;1;2023-11-02 19:14:53
c20;t11256894;32;11;1;2023-11-02 19:14:54
c20;t11256894;32;11;1;2023-11-02 19:14:55
c20;t11256894;32;11;1;2023-11-02 19:14:56
c20;t11256894;32;11;1;2023-11-02 19:14:57
c20;t11256894;32;11;1;2023-11-02 19:14:58
c20;t11256894;32;11;1;2023-11-02 19:14:59
c20;t11256894;32;11;1;2023-11-02 19:15:00
c20;t11256894;32;11;1;2023-11-02 19:15:01
c20;t11256894;32;11;1;2023-11-02 19:15:02
c20;t11256894;32;11;1;2023-11-02 19:15:03
c20;t11256894;32;11;1;2023-11-02 19:15:04
c20;t11256894;32;11;1;2023-11-02 19:15:05
c20;t11256894;32;11;1;2023-11-02 19:15:06
c20;t11256894;32;11;1;2023-11-02 19:15:07
c20;t11256894;32;11;1;2023-11-02 19:15:08
c20;t11256894;32;11;1;2023-11-02 19:15:09
c20;t11256894;32;11;1;2023-11-02 19:15:10
c20;t11256894;32;11;1;2023-11-02 19:15:11
c20;t11256894;32;11;1;2023-11-02 19:15:12
c20;t11256894;32;11;1;2023-11-02 19:15:13
c20;t11256894;32;11;1;2023-11-02 19:15:14
c20;t11256894;32;11;1;2023-11-02 19:15:15
c20;t11256894;32;11;1;2023-11-02 19:15:16
c20;t11256894;32;11;1;2023-11-02 19:15:17
c20;t11256894;32;11;1;2023-11-02 19:15:18
c20;t11256894;32;11;1;2023-11-02 19:15:19
c20;t11256894;32;11;1;2023-11-02 19:15:20
c20;t11256894;32;11;1;2023-11-02 19:15:21
c20;t11256894;32;11;1;2023-11-02 19:15:22
c20;t11256894;32;11;1;2023-11-02 19:15:23
c20;t11256894;32;11;1;2023-11-02 19:15:24
c20;t11256894;32;11;1;2023-11-02 19:15:25
c20;t11256894;32;11;1;2023-11-02 19:15:26
c20;t11256894;32;11;1;2023-11-02 19:15:27
c20;t11256894;32;11;1;2023-11-02 19:15:28
c20;t11256894;32;11;1;2023-11-02 19:15:29
c20;t11256894;32;11;1;2023-11-02 19:15:30
c20;t11256894;32;11;1;2023-11-02 19:15:31
c20;t11256894;32;11;1;2023-11-02 19:15:32
c20;t11256894;32;11;1;2023-11-02 19:15:33
c20;t11256894;32;11;1;2023-11-02 19:15:34
c20;t11256894;32;11;1;2023-11-02 19:15:35
c20;t11256894;32;11;1;2023-11-02 19:15:36
c20;t11256894;32;11;1;2023-11-02 19:15:37
c20;t11256894;32;11;1;2023-11-02 19:15:38
c20;t11256894;32;11;1;2023-11-02 19:15:39
c20;t11256894;32;11;1;2023-11-02 19:15:40
c20;t11256894;32;11;1;2023-11-02 19:15:41
c20;t11256894;32;11;0;2023-11-02 19:15:42
c20;t11256894;32;11;0;2023-11-02 19:15:43
c20;t11256894;32;11;0;2023-11-02 19:15:44
c20;t11256894;32;11;0;2023-11-02 19:15:45
c20;t11256894;32;12;0;2023-11-02 19:15:46
c20;t11256894;32;12;0;2023-11-02 19:15:47
c20;t11256894;32;12;0;2023-11-02 19:15:48
c20;t11256894;32;12;0;2023-11-02 19:15:49
c20;t11256894;32;13;0;2023-11-02 19:15:50
c20;t11256894;32;13;0;2023-11-02 19:15:51
c20;t11256894;32;13;0;2023-11-02 19:15:52
c20;t11256894;32;13;0;2023-11-02 19:15:53
c20;t11256894;31;13;0;2023-11-02 19:15:54
c20;t11256894;31;13;0;2023-11-02 19:15:55
c20;t11256894;31;13;0;2023-11-02 19:15:56
c20;t11256894;31;13;0;2023-11-02 19:15:57
c20;t11256894;30;13;0;2023-11-02 19:15:58
c20;t11256894;30;13;0;2023-11-02 19:15:59
c20;t11256894;30;13;0;2023-11-02 19:16:00
c20;t11256894;30;13;0;2023-11-02 19:16:01
c20;t11256894;29;13;0;2023-11-02 19:16:02
c20;t11256894;29;13;0;2023-11-02 19:16:03
c20;t11256894;29;13;0;2023-11-02 19:16:04
c20;t11256894;29;13;0;2023-11-02 19:16:05
c20;t11256894;29;14;0;2023-11-02 19:16:06
c20;t11256894;29;14;0;2023-11-02 19:16:07
c20;t11256894;29;14;0;2023-11-02 19:16:08
c20;t11256894;29;14;0;2023-11-02 19:16:09
c20;t11256894;29;15;0;2023-11-02 19:16:10
c20;t11256894;29;15;0;2023-11-02 19:16:11
c20;t11256894;29;15;0;2023-11-02 19:16:12
c20;t11256894;29;15;0;2023-11-02 19:16:13
c20;t11256894;29;16;0;2023-11-02 19:16:14
c20;t11256894;29;16;0;2023-11-02 19:16:15
c20;t11256894;29;16;0;2023-11-02 19:16:16
c20;t11256894;29;16;0;2023-11-02 19:16:17
c20;t11256894;29;17;0;2023-11-02 19:16:18
c20;t11256894;29;17;0;2023-11-02 19:16:19
c20;t11256894;29;17;0;2023-11-02 19:16:20
c20;t11256894;29;17;0;2023-11-02 19:16:21
c20;t11256894;29;18;0;2023-11-02 19:16:22
c20;t11256894;29;18;0;2023-11-02 19:16:23
c20;t11256894;29;18;0;2023-11-02 19:16:24
c20;t11256894;29;18;0;2023-11-02 19:16:25
c20;t11256894;28;18;0;2023-11-02 19:16:26
c20;t11256894;28;18;0;2023-11-02 19:16:27
c20;t11256894;28;18;0;2023-11-02 19:16:28
c20;t11256894;28;18;0;2023-11-02 19:16:29
c20;t11256894;27;18;0;2023-11-02 19:16:30
c20;t11256894;27;18;0;2023-11-02 19:16:31
c20;t11256894;27;18;0;2023-11-02 19:16:32
c20;t11256894;27;18;0;2023-11-02 19:16:33
c20;t11256894;26;18;0;2023-11-02 19:16:34
c20;t11256894;26;18;0;2023-11-02 19:16:35
c20;t11256894;26;18;0;2023-11-02 19:16:36
c20;t11256894;26;18;0;2023-11-02 19:16:37
c20;t11256894;25;18;0;2023-11-02 19:16:38
c20;t11256894;25;18;0;2023-11-02 19:16:39
c20;t11256894;25;18;0;2023-11-02 19:16:40
c20;t11256894;25;18;0;2023-11-02 19:16:41
c20;t11256894;25;17;0;2023-11-02 19:16:42
c20;t11256894;25;17;0;2023-11-02 19:16:43
c20;t11256894;25;17;0;2023-11-02 19:16:44
c20;t11256894;25;17;0;2023-11-02 19:16:45
c20;t11256894;25;16;0;2023-11-02 19:16:46
c20;t11256894;25;16;0;2023-11-02 19:16:47
c20;t11256894;25;16;0;2023-11-02 19:16:48
