enter_date_time;customer_id;article_id;quantity;ticket_id
2023-11-02 09:50:00;c11;a4514;3;t11256885
2023-11-02 09:50:00;c11;a8114;5;t11256885
2023-11-02 09:50:00;c11;a8495;3;t11256885
2023-11-02 09:50:00;c11;a8187;1;t11256885
2023-11-02 09:50:00;c11;a0206;4;t11256885
2023-11-02 09:50:00;c11;a2454;5;t11256885
2023-11-02 09:50:00;c11;a2443;5;t11256885
2023-11-02 09:50:00;c11;a0370;3;t11256885
2023-11-02 09:50:00;c11;a9373;2;t11256885
2023-11-02 09:50:00;c11;a5724;3;t11256885
2023-11-02 09:50:00;c11;a1834;4;t11256885
2023-11-02 09:50:00;c11;a2131;2;t11256885
