enter_date_time;customer_id;article_id;quantity;ticket_id
2023-11-02 10:34:00;c58;a7068;5;t11256932
2023-11-02 10:34:00;c58;a6102;4;t11256932
2023-11-02 10:34:00;c58;a2099;5;t11256932
2023-11-02 10:34:00;c58;a8138;3;t11256932
2023-11-02 10:34:00;c58;a1642;5;t11256932
2023-11-02 10:34:00;c58;a0020829;4;t11256932
2023-11-02 10:34:00;c58;a5361;5;t11256932
2023-11-02 10:34:00;c58;a7742;1;t11256932
2023-11-02 10:34:00;c58;a7616;2;t11256932
2023-11-02 10:34:00;c58;a6408;3;t11256932
2023-11-02 10:34:00;c58;a2760;1;t11256932
2023-11-02 10:34:00;c58;a9068;1;t11256932
2023-11-02 10:34:00;c58;a0087846;1;t11256932
2023-11-02 10:34:00;c58;a2503;1;t11256932
2023-11-02 10:34:00;c58;a9108;3;t11256932
2023-11-02 10:34:00;c58;a8111;1;t11256932
2023-11-02 10:34:00;c58;a6217;1;t11256932
2023-11-02 10:34:00;c58;a0020830;4;t11256932
2023-11-02 10:34:00;c58;a2008;5;t11256932
