enter_date_time;customer_id;article_id;quantity;ticket_id
2023-11-02 19:26:00;c71;a8380;1;t11256945
2023-11-02 19:26:00;c71;a0218;2;t11256945
2023-11-02 19:26:00;c71;a8454;4;t11256945
2023-11-02 19:26:00;c71;a6400;2;t11256945
2023-11-02 19:26:00;c71;a5540;4;t11256945
2023-11-02 19:26:00;c71;a2255;4;t11256945
2023-11-02 19:26:00;c71;a5177;2;t11256945
2023-11-02 19:26:00;c71;a6628;3;t11256945
2023-11-02 19:26:00;c71;a8155;2;t11256945
2023-11-02 19:26:00;c71;a9203;5;t11256945
2023-11-02 19:26:00;c71;a5858;2;t11256945
2023-11-02 19:26:00;c71;a2060;3;t11256945
2023-11-02 19:26:00;c71;a0242;1;t11256945
