enter_date_time,customer_id,article_id,quantity,ticket_id
2023-11-02 10:01:00,c5,a5920,5,t11256879
2023-11-02 10:01:00,c5,a3073,1,t11256879
2023-11-02 10:01:00,c5,a7885,2,t11256879
2023-11-02 10:01:00,c5,a5907,4,t11256879
2023-11-02 10:01:00,c5,a3524,2,t11256879
2023-11-02 10:01:00,c5,a8171,2,t11256879
2023-11-02 10:01:00,c5,a0021384,3,t11256879
2023-11-02 10:01:00,c5,a5179,2,t11256879
2023-11-02 10:01:00,c5,a8454,1,t11256879
2023-11-02 10:01:00,c5,a5983,4,t11256879
2023-11-02 10:01:00,c5,a1801,3,t11256879
2023-11-02 10:01:00,c5,a7614,2,t11256879
2023-11-02 10:01:00,c5,a4346,3,t11256879
2023-11-02 10:01:00,c5,a0086903,4,t11256879
2023-11-02 10:01:00,c5,a0091272,5,t11256879
2023-11-02 10:01:00,c5,a0226,1,t11256879
2023-11-02 10:01:00,c5,a2687,4,t11256879
