enter_date_time;customer_id;article_id;quantity;ticket_id
2023-11-02 16:08:00;c47;a1618;5;t11256921
2023-11-02 16:08:00;c47;a0090927;5;t11256921
2023-11-02 16:08:00;c47;a7741;2;t11256921
2023-11-02 16:08:00;c47;a5920;3;t11256921
2023-11-02 16:08:00;c47;a7760;4;t11256921
2023-11-02 16:08:00;c47;a2442;2;t11256921
2023-11-02 16:08:00;c47;a8434;5;t11256921
2023-11-02 16:08:00;c47;a7650;4;t11256921
2023-11-02 16:08:00;c47;a8224;4;t11256921
2023-11-02 16:08:00;c47;a9196;4;t11256921
2023-11-02 16:08:00;c47;a8215;5;t11256921
2023-11-02 16:08:00;c47;a1620;5;t11256921
2023-11-02 16:08:00;c47;a4512;1;t11256921
2023-11-02 16:08:00;c47;a2876;4;t11256921
