enter_date_time,customer_id,article_id,quantity,ticket_id
2023-11-02 09:59:00,c39,a2752,2,t11256913
2023-11-02 09:59:00,c39,a2412,2,t11256913
2023-11-02 09:59:00,c39,a2567,4,t11256913
2023-11-02 09:59:00,c39,a5179,3,t11256913
2023-11-02 09:59:00,c39,a5962,1,t11256913
2023-11-02 09:59:00,c39,a9050,4,t11256913
2023-11-02 09:59:00,c39,a7579,5,t11256913
2023-11-02 09:59:00,c39,a7683,2,t11256913
2023-11-02 09:59:00,c39,a5102,3,t11256913
2023-11-02 09:59:00,c39,a5865,3,t11256913
2023-11-02 09:59:00,c39,a2545,1,t11256913
2023-11-02 09:59:00,c39,a5932,3,t11256913
2023-11-02 09:59:00,c39,a8433,5,t11256913
2023-11-02 09:59:00,c39,a6170,1,t11256913
2023-11-02 09:59:00,c39,a7696,4,t11256913
2023-11-02 09:59:00,c39,a5318,4,t11256913
2023-11-02 09:59:00,c39,a8269,4,t11256913
2023-11-02 09:59:00,c39,a7790,3,t11256913
2023-11-02 09:59:00,c39,a7437,4,t11256913
2023-11-02 09:59:00,c39,a2656,2,t11256913
2023-11-02 09:59:00,c39,a1810,1,t11256913
