enter_date_time;customer_id;article_id;quantity;ticket_id
2023-11-02 13:54:00;c97;a8110;2;t11256971
2023-11-02 13:54:00;c97;a1801;4;t11256971
2023-11-02 13:54:00;c97;a5962;5;t11256971
2023-11-02 13:54:00;c97;a4496;3;t11256971
2023-11-02 13:54:00;c97;a7381;1;t11256971
2023-11-02 13:54:00;c97;a8921;4;t11256971
2023-11-02 13:54:00;c97;a1642;2;t11256971
2023-11-02 13:54:00;c97;a7552;4;t11256971
2023-11-02 13:54:00;c97;a5861;3;t11256971
2023-11-02 13:54:00;c97;a2350;1;t11256971
2023-11-02 13:54:00;c97;a3487;4;t11256971
2023-11-02 13:54:00;c97;a8397;3;t11256971
2023-11-02 13:54:00;c97;a7741;2;t11256971
2023-11-02 13:54:00;c97;a4354;3;t11256971
2023-11-02 13:54:00;c97;a6534;3;t11256971
2023-11-02 13:54:00;c97;a1808;2;t11256971
