enter_date_time,customer_id,article_id,quantity,ticket_id
2023-11-02 13:06:00,c59,a4180,5,t11256933
2023-11-02 13:06:00,c59,a6255,1,t11256933
2023-11-02 13:06:00,c59,a4514,5,t11256933
2023-11-02 13:06:00,c59,a1801,5,t11256933
2023-11-02 13:06:00,c59,a2131,5,t11256933
2023-11-02 13:06:00,c59,a7629,5,t11256933
2023-11-02 13:06:00,c59,a8447,3,t11256933
2023-11-02 13:06:00,c59,a2912,1,t11256933
2023-11-02 13:06:00,c59,a2687,5,t11256933
2023-11-02 13:06:00,c59,a7596,4,t11256933
2023-11-02 13:06:00,c59,a8923,4,t11256933
2023-11-02 13:06:00,c59,a5898,3,t11256933
2023-11-02 13:06:00,c59,a5882,5,t11256933
2023-11-02 13:06:00,c59,a9373,5,t11256933
2023-11-02 13:06:00,c59,a0232,4,t11256933
2023-11-02 13:06:00,c59,a0361,5,t11256933
2023-11-02 13:06:00,c59,a3487,1,t11256933
2023-11-02 13:06:00,c59,a0087147,3,t11256933
2023-11-02 13:06:00,c59,a4512,5,t11256933
2023-11-02 13:06:00,c59,a0405,1,t11256933
2023-11-02 13:06:00,c59,a8507,3,t11256933
2023-11-02 13:06:00,c59,a7759,4,t11256933
