enter_date_time;customer_id;article_id;quantity;ticket_id
2023-11-02 12:03:00;c90;a7338;2;t11256964
2023-11-02 12:03:00;c90;a7747;3;t11256964
2023-11-02 12:03:00;c90;a0320;1;t11256964
2023-11-02 12:03:00;c90;a0370;2;t11256964
2023-11-02 12:03:00;c90;a9144;4;t11256964
2023-11-02 12:03:00;c90;a4481;1;t11256964
2023-11-02 12:03:00;c90;a6628;1;t11256964
2023-11-02 12:03:00;c90;a4294;2;t11256964
2023-11-02 12:03:00;c90;a9372;5;t11256964
2023-11-02 12:03:00;c90;a7587;1;t11256964
2023-11-02 12:03:00;c90;a2912;4;t11256964
2023-11-02 12:03:00;c90;a7742;5;t11256964
2023-11-02 12:03:00;c90;a6117;2;t11256964
2023-11-02 12:03:00;c90;a8477;4;t11256964
2023-11-02 12:03:00;c90;a4346;1;t11256964
2023-11-02 12:03:00;c90;a6252;4;t11256964
2023-11-02 12:03:00;c90;a4490;1;t11256964
2023-11-02 12:03:00;c90;a7614;1;t11256964
2023-11-02 12:03:00;c90;a2212;1;t11256964
2023-11-02 12:03:00;c90;a3484;2;t11256964
2023-11-02 12:03:00;c90;a0086760;1;t11256964
2023-11-02 12:03:00;c90;a6100;1;t11256964
2023-11-02 12:03:00;c90;a7043;1;t11256964
2023-11-02 12:03:00;c90;a7381;1;t11256964
