enter_date_time,customer_id,article_id,quantity,ticket_id
2023-11-02 12:51:00,c34,a6534,3,t11256908
2023-11-02 12:51:00,c34,a7552,1,t11256908
2023-11-02 12:51:00,c34,a7516,1,t11256908
2023-11-02 12:51:00,c34,a2099,1,t11256908
2023-11-02 12:51:00,c34,a7587,1,t11256908
2023-11-02 12:51:00,c34,a3524,4,t11256908
2023-11-02 12:51:00,c34,a7070,4,t11256908
2023-11-02 12:51:00,c34,a2060,4,t11256908
2023-11-02 12:51:00,c34,a7381,4,t11256908
2023-11-02 12:51:00,c34,a8477,5,t11256908
2023-11-02 12:51:00,c34,a5370,5,t11256908
2023-11-02 12:51:00,c34,a0021384,4,t11256908
2023-11-02 12:51:00,c34,a2503,1,t11256908
2023-11-02 12:51:00,c34,a7641,5,t11256908
2023-11-02 12:51:00,c34,a8175,2,t11256908
2023-11-02 12:51:00,c34,a4180,4,t11256908
2023-11-02 12:51:00,c34,a7663,5,t11256908
