enter_date_time,customer_id,article_id,quantity,ticket_id
2023-11-02 19:51:00,c38,a7650,3,t11256912
2023-11-02 19:51:00,c38,a5932,5,t11256912
2023-11-02 19:51:00,c38,a5304,2,t11256912
2023-11-02 19:51:00,c38,a8433,1,t11256912
2023-11-02 19:51:00,c38,a3487,3,t11256912
2023-11-02 19:51:00,c38,a2880,3,t11256912
2023-11-02 19:51:00,c38,a5962,3,t11256912
2023-11-02 19:51:00,c38,a5870,4,t11256912
2023-11-02 19:51:00,c38,a5498,4,t11256912
2023-11-02 19:51:00,c38,a8417,5,t11256912
2023-11-02 19:51:00,c38,a8496,1,t11256912
2023-11-02 19:51:00,c38,a2352,1,t11256912
2023-11-02 19:51:00,c38,a8455,4,t11256912
2023-11-02 19:51:00,c38,a7842,3,t11256912
2023-11-02 19:51:00,c38,a9296,4,t11256912
2023-11-02 19:51:00,c38,a7369,5,t11256912
2023-11-02 19:51:00,c38,a8216,4,t11256912
2023-11-02 19:51:00,c38,a0086924,5,t11256912
2023-11-02 19:51:00,c38,a8923,4,t11256912
2023-11-02 19:51:00,c38,a9288,4,t11256912
2023-11-02 19:51:00,c38,a5839,2,t11256912
2023-11-02 19:51:00,c38,a7787,2,t11256912
2023-11-02 19:51:00,c38,a7437,4,t11256912
2023-11-02 19:51:00,c38,a6255,2,t11256912
2023-11-02 19:51:00,c38,a2656,2,t11256912
