enter_date_time,customer_id,article_id,quantity,ticket_id
2023-11-02 16:39:00,c37,a6102,5,t11256911
2023-11-02 16:39:00,c37,a2443,1,t11256911
2023-11-02 16:39:00,c37,a0020647,2,t11256911
2023-11-02 16:39:00,c37,a7885,4,t11256911
2023-11-02 16:39:00,c37,a2543,2,t11256911
2023-11-02 16:39:00,c37,a5797,3,t11256911
2023-11-02 16:39:00,c37,a0088024,2,t11256911
2023-11-02 16:39:00,c37,a0211,4,t11256911
2023-11-02 16:39:00,c37,a2099,2,t11256911
2023-11-02 16:39:00,c37,a8447,5,t11256911
2023-11-02 16:39:00,c37,a5370,3,t11256911
2023-11-02 16:39:00,c37,a8086,1,t11256911
2023-11-02 16:39:00,c37,a3484,3,t11256911
2023-11-02 16:39:00,c37,a0020830,5,t11256911
2023-11-02 16:39:00,c37,a9050,4,t11256911
2023-11-02 16:39:00,c37,a0086924,1,t11256911
2023-11-02 16:39:00,c37,a5882,5,t11256911
