enter_date_time;customer_id;article_id;quantity;ticket_id
2023-11-02 16:50:00;c70;a7663;2;t11256944
2023-11-02 16:50:00;c70;a5177;4;t11256944
2023-11-02 16:50:00;c70;a9108;4;t11256944
2023-11-02 16:50:00;c70;a3222;2;t11256944
2023-11-02 16:50:00;c70;a3524;1;t11256944
2023-11-02 16:50:00;c70;a2453;5;t11256944
2023-11-02 16:50:00;c70;a7740;3;t11256944
2023-11-02 16:50:00;c70;a5031;1;t11256944
2023-11-02 16:50:00;c70;a8447;4;t11256944
2023-11-02 16:50:00;c70;a6699;2;t11256944
2023-11-02 16:50:00;c70;a6295;3;t11256944
2023-11-02 16:50:00;c70;a1608;1;t11256944
2023-11-02 16:50:00;c70;a9296;2;t11256944
2023-11-02 16:50:00;c70;a0322;1;t11256944
2023-11-02 16:50:00;c70;a0086975;4;t11256944
2023-11-02 16:50:00;c70;a5797;1;t11256944
2023-11-02 16:50:00;c70;a9469;2;t11256944
2023-11-02 16:50:00;c70;a8092;2;t11256944
2023-11-02 16:50:00;c70;a7760;1;t11256944
2023-11-02 16:50:00;c70;a7587;1;t11256944
2023-11-02 16:50:00;c70;a2221;3;t11256944
2023-11-02 16:50:00;c70;a1817;2;t11256944
2023-11-02 16:50:00;c70;a4181;4;t11256944
