enter_date_time,customer_id,article_id,quantity,ticket_id
2023-11-02 17:18:00,c29,a8155,1,t11256903
2023-11-02 17:18:00,c29,a0242,2,t11256903
2023-11-02 17:18:00,c29,a7437,2,t11256903
2023-11-02 17:18:00,c29,a5882,4,t11256903
2023-11-02 17:18:00,c29,a6255,5,t11256903
2023-11-02 17:18:00,c29,a8411,3,t11256903
2023-11-02 17:18:00,c29,a6628,3,t11256903
2023-11-02 17:18:00,c29,a2459,2,t11256903
2023-11-02 17:18:00,c29,a7616,4,t11256903
2023-11-02 17:18:00,c29,a5572,4,t11256903
2023-11-02 17:18:00,c29,a8122,4,t11256903
2023-11-02 17:18:00,c29,a7596,5,t11256903
