enter_date_time;customer_id;article_id;quantity;ticket_id
2023-11-02 15:22:00;c57;a7596;5;t11256931
2023-11-02 15:22:00;c57;a8092;5;t11256931
2023-11-02 15:22:00;c57;a2543;2;t11256931
2023-11-02 15:22:00;c57;a8433;3;t11256931
2023-11-02 15:22:00;c57;a6252;3;t11256931
2023-11-02 15:22:00;c57;a0086903;2;t11256931
2023-11-02 15:22:00;c57;a2089;1;t11256931
2023-11-02 15:22:00;c57;a8086;4;t11256931
2023-11-02 15:22:00;c57;a7614;4;t11256931
2023-11-02 15:22:00;c57;a9372;3;t11256931
2023-11-02 15:22:00;c57;a0086975;4;t11256931
2023-11-02 15:22:00;c57;a4493;2;t11256931
2023-11-02 15:22:00;c57;a7838;2;t11256931
2023-11-02 15:22:00;c57;a6251;1;t11256931
2023-11-02 15:22:00;c57;a5031;4;t11256931
2023-11-02 15:22:00;c57;a0020018;1;t11256931
2023-11-02 15:22:00;c57;a6330;5;t11256931
2023-11-02 15:22:00;c57;a7824;2;t11256931
2023-11-02 15:22:00;c57;a7369;1;t11256931
2023-11-02 15:22:00;c57;a8922;4;t11256931
