enter_date_time,customer_id,article_id,quantity,ticket_id
2023-11-02 19:57:00,c15,a6408,5,t11256889
2023-11-02 19:57:00,c15,a0020018,5,t11256889
2023-11-02 19:57:00,c15,a2737,3,t11256889
2023-11-02 19:57:00,c15,a1834,5,t11256889
2023-11-02 19:57:00,c15,a7596,2,t11256889
2023-11-02 19:57:00,c15,a2925,4,t11256889
2023-11-02 19:57:00,c15,a2422,3,t11256889
2023-11-02 19:57:00,c15,a2021,5,t11256889
2023-11-02 19:57:00,c15,a2412,1,t11256889
2023-11-02 19:57:00,c15,a7765,5,t11256889
2023-11-02 19:57:00,c15,a5129,5,t11256889
2023-11-02 19:57:00,c15,a8427,2,t11256889
