enter_date_time;customer_id;article_id;quantity;ticket_id
2023-11-02 20:11:00;c45;a2564;5;t11256919
2023-11-02 20:11:00;c45;a8153;5;t11256919
2023-11-02 20:11:00;c45;a5572;1;t11256919
2023-11-02 20:11:00;c45;a5932;2;t11256919
2023-11-02 20:11:00;c45;a6330;2;t11256919
2023-11-02 20:11:00;c45;a7587;5;t11256919
2023-11-02 20:11:00;c45;a7632;4;t11256919
2023-11-02 20:11:00;c45;a7683;5;t11256919
2023-11-02 20:11:00;c45;a8402;5;t11256919
2023-11-02 20:11:00;c45;a8155;1;t11256919
2023-11-02 20:11:00;c45;a5797;4;t11256919
2023-11-02 20:11:00;c45;a4493;2;t11256919
2023-11-02 20:11:00;c45;a2707;3;t11256919
