enter_date_time;customer_id;article_id;quantity;ticket_id
2023-11-02 13:14:00;c95;a9127;4;t11256969
2023-11-02 13:14:00;c95;a7765;1;t11256969
2023-11-02 13:14:00;c95;a6534;5;t11256969
2023-11-02 13:14:00;c95;a7744;5;t11256969
2023-11-02 13:14:00;c95;a0225;3;t11256969
2023-11-02 13:14:00;c95;a3091;4;t11256969
2023-11-02 13:14:00;c95;a6117;3;t11256969
2023-11-02 13:14:00;c95;a7537;1;t11256969
2023-11-02 13:14:00;c95;a2716;5;t11256969
2023-11-02 13:14:00;c95;a0088096;2;t11256969
2023-11-02 13:14:00;c95;a0404;5;t11256969
2023-11-02 13:14:00;c95;a8427;3;t11256969
2023-11-02 13:14:00;c95;a2876;5;t11256969
