enter_date_time,customer_id,article_id,quantity,ticket_id
2023-11-02 16:28:00,c51,a2407,1,t11256925
2023-11-02 16:28:00,c51,a8215,5,t11256925
2023-11-02 16:28:00,c51,a7381,3,t11256925
2023-11-02 16:28:00,c51,a5835,4,t11256925
2023-11-02 16:28:00,c51,a3073,3,t11256925
2023-11-02 16:28:00,c51,a2099,2,t11256925
2023-11-02 16:28:00,c51,a0020830,4,t11256925
2023-11-02 16:28:00,c51,a7551,3,t11256925
2023-11-02 16:28:00,c51,a3066,4,t11256925
2023-11-02 16:28:00,c51,a8177,4,t11256925
2023-11-02 16:28:00,c51,a5861,4,t11256925
