enter_date_time;customer_id;article_id;quantity;ticket_id
2023-11-02 14:10:00;c53;a2925;1;t11256927
2023-11-02 14:10:00;c53;a5129;5;t11256927
2023-11-02 14:10:00;c53;a5179;5;t11256927
2023-11-02 14:10:00;c53;a6551;3;t11256927
2023-11-02 14:10:00;c53;a0245;4;t11256927
2023-11-02 14:10:00;c53;a8229;1;t11256927
2023-11-02 14:10:00;c53;a2564;2;t11256927
2023-11-02 14:10:00;c53;a9372;5;t11256927
2023-11-02 14:10:00;c53;a0225;3;t11256927
2023-11-02 14:10:00;c53;a9068;5;t11256927
2023-11-02 14:10:00;c53;a7760;5;t11256927
2023-11-02 14:10:00;c53;a7552;3;t11256927
2023-11-02 14:10:00;c53;a9144;4;t11256927
2023-11-02 14:10:00;c53;a3524;3;t11256927
2023-11-02 14:10:00;c53;a5031;3;t11256927
