enter_date_time;customer_id;article_id;quantity;ticket_id
2023-11-02 19:06:00;c26;a8923;4;t11256900
2023-11-02 19:06:00;c26;a9127;5;t11256900
2023-11-02 19:06:00;c26;a6500;1;t11256900
2023-11-02 19:06:00;c26;a7740;4;t11256900
2023-11-02 19:06:00;c26;a0091272;2;t11256900
2023-11-02 19:06:00;c26;a6143;4;t11256900
2023-11-02 19:06:00;c26;a7044;4;t11256900
2023-11-02 19:06:00;c26;a2707;5;t11256900
2023-11-02 19:06:00;c26;a2007;1;t11256900
2023-11-02 19:06:00;c26;a7660;3;t11256900
2023-11-02 19:06:00;c26;a7759;2;t11256900
2023-11-02 19:06:00;c26;a8177;1;t11256900
2023-11-02 19:06:00;c26;a7616;1;t11256900
2023-11-02 19:06:00;c26;a5870;4;t11256900
2023-11-02 19:06:00;c26;a1808;3;t11256900
2023-11-02 19:06:00;c26;a9144;2;t11256900
2023-11-02 19:06:00;c26;a5907;3;t11256900
2023-11-02 19:06:00;c26;a0211;2;t11256900
2023-11-02 19:06:00;c26;a5882;3;t11256900
2023-11-02 19:06:00;c26;a6295;1;t11256900
2023-11-02 19:06:00;c26;a2089;4;t11256900
2023-11-02 19:06:00;c26;a7665;1;t11256900
