enter_date_time,customer_id,article_id,quantity,ticket_id
2023-11-02 09:49:00,c60,a7516,4,t11256934
2023-11-02 09:49:00,c60,a0404,5,t11256934
2023-11-02 09:49:00,c60,a0361,3,t11256934
2023-11-02 09:49:00,c60,a7882,5,t11256934
2023-11-02 09:49:00,c60,a8923,4,t11256934
2023-11-02 09:49:00,c60,a0370,1,t11256934
2023-11-02 09:49:00,c60,a9288,5,t11256934
2023-11-02 09:49:00,c60,a1608,1,t11256934
2023-11-02 09:49:00,c60,a9050,3,t11256934
2023-11-02 09:49:00,c60,a0021803,2,t11256934
2023-11-02 09:49:00,c60,a0021857,4,t11256934
2023-11-02 09:49:00,c60,a1801,4,t11256934
