enter_date_time,customer_id,article_id,quantity,ticket_id
2023-11-02 16:27:00,c32,a2212,3,t11256906
2023-11-02 16:27:00,c32,a6649,5,t11256906
2023-11-02 16:27:00,c32,a6102,1,t11256906
2023-11-02 16:27:00,c32,a8086,2,t11256906
2023-11-02 16:27:00,c32,a1618,1,t11256906
2023-11-02 16:27:00,c32,a8427,3,t11256906
2023-11-02 16:27:00,c32,a7641,4,t11256906
2023-11-02 16:27:00,c32,a0232,4,t11256906
2023-11-02 16:27:00,c32,a9203,3,t11256906
2023-11-02 16:27:00,c32,a0206,2,t11256906
2023-11-02 16:27:00,c32,a5865,1,t11256906
2023-11-02 16:27:00,c32,a7771,5,t11256906
2023-11-02 16:27:00,c32,a0226,3,t11256906
2023-11-02 16:27:00,c32,a5835,4,t11256906
2023-11-02 16:27:00,c32,a1813,2,t11256906
2023-11-02 16:27:00,c32,a7551,5,t11256906
2023-11-02 16:27:00,c32,a5983,2,t11256906
2023-11-02 16:27:00,c32,a5870,4,t11256906
2023-11-02 16:27:00,c32,a3066,5,t11256906
2023-11-02 16:27:00,c32,a5724,2,t11256906
