enter_date_time,customer_id,article_id,quantity,ticket_id
2023-11-02 14:37:00,c28,a2443,4,t11256902
2023-11-02 14:37:00,c28,a5179,3,t11256902
2023-11-02 14:37:00,c28,a2221,4,t11256902
2023-11-02 14:37:00,c28,a8214,3,t11256902
2023-11-02 14:37:00,c28,a6649,1,t11256902
2023-11-02 14:37:00,c28,a2453,1,t11256902
2023-11-02 14:37:00,c28,a2707,5,t11256902
2023-11-02 14:37:00,c28,a8177,3,t11256902
2023-11-02 14:37:00,c28,a8224,4,t11256902
2023-11-02 14:37:00,c28,a7742,3,t11256902
2023-11-02 14:37:00,c28,a0088024,2,t11256902
2023-11-02 14:37:00,c28,a5540,1,t11256902
2023-11-02 14:37:00,c28,a4490,1,t11256902
