enter_date_time;customer_id;article_id;quantity;ticket_id
2023-11-02 13:22:00;c56;a4487;3;t11256930
2023-11-02 13:22:00;c56;a1810;3;t11256930
2023-11-02 13:22:00;c56;a8099;5;t11256930
2023-11-02 13:22:00;c56;a1628;1;t11256930
2023-11-02 13:22:00;c56;a2687;5;t11256930
2023-11-02 13:22:00;c56;a7759;5;t11256930
2023-11-02 13:22:00;c56;a2221;3;t11256930
2023-11-02 13:22:00;c56;a7765;5;t11256930
2023-11-02 13:22:00;c56;a8177;1;t11256930
2023-11-02 13:22:00;c56;a7848;5;t11256930
2023-11-02 13:22:00;c56;a6649;1;t11256930
2023-11-02 13:22:00;c56;a3073;1;t11256930
2023-11-02 13:22:00;c56;a5318;2;t11256930
2023-11-02 13:22:00;c56;a0020647;5;t11256930
2023-11-02 13:22:00;c56;a9050;3;t11256930
2023-11-02 13:22:00;c56;a2453;1;t11256930
2023-11-02 13:22:00;c56;a5233;5;t11256930
2023-11-02 13:22:00;c56;a9281;1;t11256930
2023-11-02 13:22:00;c56;a7641;1;t11256930
2023-11-02 13:22:00;c56;a0322;5;t11256930
2023-11-02 13:22:00;c56;a8133;3;t11256930
2023-11-02 13:22:00;c56;a5102;5;t11256930
