enter_date_time;customer_id;article_id;quantity;ticket_id
2023-11-02 17:32:00;c63;a3222;3;t11256937
2023-11-02 17:32:00;c63;a6408;2;t11256937
2023-11-02 17:32:00;c63;a7589;1;t11256937
2023-11-02 17:32:00;c63;a7760;1;t11256937
2023-11-02 17:32:00;c63;a8138;2;t11256937
2023-11-02 17:32:00;c63;a8435;3;t11256937
2023-11-02 17:32:00;c63;a0302;2;t11256937
2023-11-02 17:32:00;c63;a0020235;4;t11256937
2023-11-02 17:32:00;c63;a2656;5;t11256937
2023-11-02 17:32:00;c63;a8923;1;t11256937
2023-11-02 17:32:00;c63;a0322;4;t11256937
2023-11-02 17:32:00;c63;a6500;3;t11256937
2023-11-02 17:32:00;c63;a8000;3;t11256937
2023-11-02 17:32:00;c63;a4354;1;t11256937
2023-11-02 17:32:00;c63;a7838;5;t11256937
