enter_date_time;customer_id;article_id;quantity;ticket_id
2023-11-02 19:05:00;c3;a8477;2;t11256877
2023-11-02 19:05:00;c3;a5177;2;t11256877
2023-11-02 19:05:00;c3;a6102;2;t11256877
2023-11-02 19:05:00;c3;a0091272;5;t11256877
2023-11-02 19:05:00;c3;a8947;1;t11256877
2023-11-02 19:05:00;c3;a7587;3;t11256877
2023-11-02 19:05:00;c3;a7614;3;t11256877
2023-11-02 19:05:00;c3;a0090927;3;t11256877
2023-11-02 19:05:00;c3;a0244;3;t11256877
2023-11-02 19:05:00;c3;a5128;3;t11256877
2023-11-02 19:05:00;c3;a6253;2;t11256877
2023-11-02 19:05:00;c3;a7613;3;t11256877
2023-11-02 19:05:00;c3;a5540;2;t11256877
2023-11-02 19:05:00;c3;a3040;5;t11256877
2023-11-02 19:05:00;c3;a8155;1;t11256877
2023-11-02 19:05:00;c3;a0242;5;t11256877
