enter_date_time;customer_id;article_id;quantity;ticket_id
2023-11-02 09:58:00;c16;a7824;3;t11256890
2023-11-02 09:58:00;c16;a3484;1;t11256890
2023-11-02 09:58:00;c16;a1624;4;t11256890
2023-11-02 09:58:00;c16;a8084;5;t11256890
2023-11-02 09:58:00;c16;a2221;4;t11256890
2023-11-02 09:58:00;c16;a9196;4;t11256890
2023-11-02 09:58:00;c16;a2352;2;t11256890
2023-11-02 09:58:00;c16;a7381;5;t11256890
2023-11-02 09:58:00;c16;a6534;1;t11256890
2023-11-02 09:58:00;c16;a7755;3;t11256890
2023-11-02 09:58:00;c16;a7744;2;t11256890
2023-11-02 09:58:00;c16;a6117;2;t11256890
2023-11-02 09:58:00;c16;a5724;4;t11256890
2023-11-02 09:58:00;c16;a8411;5;t11256890
